Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
Bildiğin çiftlik balığı geldi.,0,0,0,0,0,1,0,0,0,0,0,0
Daha lezzetli bir ana yemek bekliyordum açıkçası.,0,0,0,0,0,1,0,0,0,0,0,0
Fiyatlar ortalama meyhane fiyatlarının üzerinde.,0,0,0,0,0,0,0,0,0,0,1,0
"Etler güzel, eti az ama öz pişiren nadir yerlerden:",0,0,0,0,0,1,0,0,0,0,0,0
Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.,0,0,0,0,0,1,0,0,0,0,0,0
Arkadasim begendili tavuk yedi o da ayni seyi yasadi.,0,0,0,0,0,1,0,0,0,0,0,0
"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.",0,0,0,0,0,1,0,0,0,0,0,1
Yediğim en iyi sahanda yumurta.,0,0,0,0,0,1,0,0,0,0,0,0
Yumurtanın neyi güzel demeyin.,0,0,0,0,0,1,0,0,0,0,0,0
"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.",0,0,1,0,0,1,0,0,0,0,0,0
"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...",0,0,0,0,0,1,0,0,0,0,0,1
Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...,0,0,0,0,0,0,0,0,0,0,0,1
eskiden daha iyiydi.,0,0,0,0,0,0,0,0,1,0,0,0
fiyatlar asiri uçmus.,0,0,0,0,0,0,0,0,0,0,1,0
artik lezzete degil popülerligine gidiliyor.,0,0,0,0,0,1,0,0,0,0,0,0
"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.",0,0,0,0,0,1,0,1,0,0,0,1
Birinin bu sorunu çözmesi gerekir,0,0,0,0,0,0,0,0,1,0,0,0
"Sıcak, samimi ve içten kütük ev cafe ...",1,0,0,0,0,0,0,0,0,0,0,0
Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.,0,0,0,0,0,1,0,0,0,0,0,0
"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.",0,0,0,0,0,0,0,0,0,0,0,1
Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.,0,0,0,0,0,1,1,0,0,0,0,0
"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi.",0,0,0,0,0,0,0,0,0,0,0,1
"Kesinlikle gitmeyin, muamele cok kotu.",0,0,0,0,0,0,0,0,0,0,0,1
Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.,1,0,1,0,0,0,0,0,0,0,0,0
"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",1,0,0,0,0,0,0,0,0,0,0,0
Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.,0,0,0,0,0,0,0,0,1,0,1,0
Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.,0,0,0,0,0,1,0,0,0,0,0,0
Baslangiclarinin bir cogunu denedik hepside enfes.,0,0,0,0,0,1,0,0,0,0,0,0
Tatli olarak sufleyi tercih ettik ve ona da bayildik.,0,0,0,0,0,1,0,0,0,0,0,0
Mukemmel.,0,0,0,0,0,0,0,0,1,0,0,0
Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.,0,0,0,0,0,0,1,0,0,0,0,0
Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.,0,0,0,0,0,1,0,0,0,0,0,0
Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.,0,0,0,0,0,0,0,0,0,0,1,1
Ancak yemekleri gerçekten çok lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
tatlilardan da irmik helvası ve fırında sutlaci öneririm.,0,0,0,0,0,1,0,0,0,0,0,0
Yıllardır İstanbul'daki favori pizzacım.,0,0,0,0,0,0,0,0,1,0,0,0
Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.,0,0,0,0,0,0,1,0,0,0,0,0
Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.,0,0,0,0,0,0,1,0,0,0,0,0
Servis porsiyonlar çok çok kötü.,0,0,0,0,0,0,1,0,0,0,0,1
Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması,1,0,0,0,0,0,0,0,0,0,0,0
Turk kahvesının ıcınden kocaman böcek çıktı.,0,0,1,0,0,0,0,0,0,0,0,0
Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!,0,0,1,0,0,0,0,0,0,0,0,0
Yemekleri hesap edin artık!,0,0,0,0,0,1,0,0,0,0,0,0
Bir daha asla!,0,0,0,0,0,0,0,0,1,0,0,0
Nedendir bilmiyorum ama burayı çok seviyorum.,0,0,0,0,0,0,0,0,1,0,0,0
Lynchburgleri çok güzel.,0,0,1,0,0,0,0,0,0,0,0,0
Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.,0,0,1,0,0,0,0,0,0,0,0,0
"Otur , 0 !",0,0,0,0,0,0,0,0,1,0,0,0
"Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .",0,0,0,0,0,0,0,0,0,0,1,0
"Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .",0,0,0,0,1,1,1,0,0,0,0,1
Manzara güzel.,1,0,0,0,0,0,0,0,0,0,0,0
Kurucesmede olmasına rağmen pek bir derme catma mekan.,1,0,0,0,0,0,0,0,0,0,0,0
Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.,1,0,0,0,0,0,0,0,0,0,0,0
Çok daha keyifli bir yer olabilirdi.,1,0,0,0,0,0,0,0,0,0,0,0
O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.,1,0,0,0,0,0,0,0,0,0,0,0
"İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.",0,0,0,0,0,1,0,0,0,0,0,0
Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.,0,0,0,0,0,0,0,0,0,0,1,0
Açık ortamda yemek isteyenler için güzel bir ortam.,1,0,0,0,0,0,0,0,0,0,0,0
Bahçesinde sakince yemeğinizi yiyebilirsiniz.,1,0,0,0,0,0,0,0,0,0,0,0
Kuzu sisleri ve lahmacunlari guzeldi...,0,0,0,0,0,1,0,0,0,0,0,0
Serviste aksamalar var.,0,0,0,0,0,0,0,0,0,0,0,1
garsonlar sürekli bir şey düşürüyor...,0,0,0,0,0,0,0,0,0,0,0,1
Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz,1,0,0,0,1,0,1,0,0,0,0,1
"Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.",0,0,0,0,0,0,1,1,0,0,0,0
Fakat son iki gidişimde çok pahalanmış buldum.,0,0,0,0,0,0,0,0,0,0,1,0
"Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.",0,0,0,0,0,1,0,0,0,0,0,0
Şimdilerde gözümde ancak ortalama bir mekan yani.,0,0,0,0,0,0,0,0,1,0,0,0
Tuzla balıkçısının köklü müşterisiyimdir.,0,0,0,0,0,0,0,0,1,0,0,0
İlk açıldığı günden bu gününe gelir giderim.,0,0,0,0,0,0,0,0,1,0,0,0
Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.,1,0,0,0,0,0,0,0,0,0,1,0
Ama maalesef eski lezzet mi?,0,0,0,0,0,1,0,0,0,0,0,0
Mekan ne kadar çok büyüdüyse kalite o kadar düştü.,0,0,0,0,0,0,0,0,1,0,0,0
Ah be Sezgin Abi eski lezzetine hasretiz,0,0,0,0,0,1,0,0,0,0,0,0
beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.,0,0,0,0,0,0,0,1,0,0,0,0
pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,1,0,0,0,0,1,0,0,0,0,0,1
Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,1,0,0,0,0,0,1,0,0,0,0,0
Fiyatlar da cok pahali degil ortalama duruyordu,0,0,0,0,0,0,0,0,0,0,1,0
Cookshop diyince aklima ilk gelen Magnolia oluyor.,0,0,0,0,0,1,0,0,0,0,0,0
Buraya gelipte bu tatliyi denemeden gitmeyin.,0,0,0,0,0,1,0,0,0,0,0,0
"Makarnalardan patlicanli,zeytinli penne guzel.",0,0,0,0,0,1,0,0,0,0,0,0
Arkadasim lasagne yedi ama pek begenmedi.,0,0,0,0,0,1,0,0,0,0,0,0
Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,0,0,0,0,0,0,0,0,0,0,0,1
Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.,0,0,0,0,0,0,0,0,1,0,0,0
"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",0,0,0,0,0,1,1,0,0,0,0,1
Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.,0,0,0,0,0,1,0,0,0,0,0,0
"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...",1,0,0,0,0,1,0,0,0,0,0,0
Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.,0,0,0,0,0,1,0,0,0,0,0,0
Ideal...,0,0,0,0,0,0,0,0,1,0,0,0
- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.,0,0,0,0,0,0,0,1,0,0,0,0
Künefesi düsündügümden güzelmis.,0,0,0,0,0,1,0,0,0,0,0,0
Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.,0,0,0,0,0,1,0,0,0,0,0,0
"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",0,0,1,0,0,1,0,0,0,0,0,0
Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.,0,0,0,1,0,0,0,0,0,0,0,0
Biz sormadan getirdigimizde bilgilendirmesi lazimdi.,0,0,0,0,0,0,0,0,0,0,0,1
Yine de Tuzla'da ugrak olunabilecek bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.",0,0,1,0,0,0,0,1,0,0,0,0
Hele kebaplari enfes.,0,0,0,0,0,1,0,0,0,0,0,0
Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,1,0,0,0,0,0,1,0,0,0,0,0
"Görülmesi gereken, kaliteli bir yer;)",0,0,0,0,0,0,0,0,1,0,0,0
Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.,0,0,0,0,0,1,0,0,0,0,0,0
Tatlilar muhtesemdi.,0,0,0,0,0,1,0,0,0,0,0,0
Hesap gelene kadar tadimizda çok iyiydi.,0,0,0,0,0,0,0,0,0,0,1,0
342 TL çok fazla.,0,0,0,0,0,0,0,0,0,0,1,0
Içki servisi kaldirilmis olmasi garibime gitti açikcasi.,0,0,0,1,0,0,0,0,0,0,0,0
Degisik pide türleri caniniz çekiyorsa denenebilir.,0,0,0,0,0,0,1,0,0,0,0,0
eh iste.,0,0,0,0,0,0,0,0,1,0,0,0
ama çok pide yemeyenler için güzel diyebilirim.,0,0,0,0,0,1,0,0,0,0,0,0
çorbasi soguk geldi.,0,0,0,0,0,1,0,0,0,0,0,0
Tadi pek yoktu.,0,0,0,0,0,1,0,0,0,0,0,0
suflesi normal.,0,0,0,0,0,1,0,0,0,0,0,0
Besiktas ta merkezi yerde.,0,0,0,0,0,0,0,1,0,0,0,0
Fakat yemekleri baya standart hatta bazıları bi hayli kotu...,0,0,0,0,0,1,0,0,0,0,0,0
Tavsiye edebileceğim tek şeyi dondurması olur sanırım.,0,0,0,0,0,1,0,0,0,0,0,0
Geniş çay menüsü ve bence alelade demlenen çaylar.,0,0,0,1,0,0,0,0,0,0,0,0
Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.,0,0,1,1,0,0,0,0,0,0,0,0
Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.,0,1,1,0,0,0,0,0,0,0,0,0
Tatlıları için gelinebilir.,0,0,0,0,0,1,0,0,0,0,0,0
"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir.",0,0,0,0,0,1,0,0,0,0,0,0
"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb...",0,0,0,0,0,0,0,0,0,0,0,1
Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.,0,0,0,0,0,1,0,0,1,0,0,1
İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.,0,0,0,0,0,1,0,0,0,0,0,1
Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.,0,0,0,0,0,1,0,0,0,0,0,0
Pizzaları gayet doyurucu ve çeşitli.,0,0,0,0,0,0,1,0,0,0,0,0
Değişik tatları tatmak isteyenler için iyi bir alternatif.,0,0,0,0,0,0,1,0,0,0,0,0
Özellikle kabaklı pizzası gayet başarılı.,0,0,0,0,0,1,0,0,0,0,0,0
Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.,0,0,0,0,0,0,0,0,0,0,0,1
Her seferinde mutlaka bir problemle karşılaşıyoruz.,0,0,0,0,0,0,0,0,1,0,0,0
Çalışanlar gerçekten burnundan kıl aldırmıyor.,0,0,0,0,0,0,0,0,0,0,0,1
Çok defa geri dönmüşlüğüm de vardır.,0,0,0,0,0,0,0,0,1,0,0,0
Manzara konum çok çok güzel.,1,0,0,0,0,0,0,1,0,0,0,0
Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.,1,0,0,0,0,1,0,0,0,0,0,0
"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil.",1,0,0,0,0,0,0,1,0,0,1,0
Boğazda balıklı romantik akşam yemeği için ...,1,0,0,0,0,0,0,0,0,0,0,0
Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.,0,0,0,0,0,0,0,0,0,0,0,1
Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir?,0,0,0,0,0,0,1,0,0,0,0,0
Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.,0,0,0,0,0,1,0,0,0,0,0,0
Yemek bitince hadi kalkin tavirlarina girildi.,0,0,0,0,0,0,0,0,0,0,0,1
Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,0,0,0,0,0,0,0,0,0,0,0,1
Bendemi var bir hoşnutsuzluk anlamadım.,0,0,0,0,0,0,0,0,1,0,0,0
"Bereketli bir mekan hafta içi,cumartesi kuyruk kapıda.",0,0,0,0,0,0,0,0,1,0,0,0
Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.,0,0,0,0,0,0,0,0,0,0,0,1
anlaşılan müessesede bir doymuşluk var.,0,0,0,0,0,0,0,0,1,0,0,0
Bence orada en leziz olan lavaş.,0,0,0,0,0,1,0,0,0,0,0,0
lavaş yediriyor gibi.,0,0,0,0,0,1,0,0,0,0,0,0
Döneri çok beni sarmadı.,0,0,0,0,0,1,0,0,0,0,0,0
En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.,0,0,0,0,0,1,0,0,1,0,0,0
"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi.",0,0,0,0,0,0,0,0,0,0,0,1
Ama döneri methedildiği kadar değilmiş.,0,0,0,0,0,1,0,0,0,0,0,0
"Manzarası süper, zaten süper olan başka birşeyde yok.",1,0,0,0,0,0,0,0,1,0,0,0
Diğer lezzetlerin tamamı standart.,0,0,0,0,0,1,0,0,0,0,0,0
Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.,0,0,0,0,1,0,0,0,0,0,0,0
Manzara parası eklenmiş yiyeceklerin üzerine,0,0,0,0,1,0,0,0,0,0,0,0
"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun.",1,0,0,0,0,1,0,0,0,0,0,0
Yine de ayda yılda bir gidilebilir.,0,0,0,0,0,0,0,0,1,0,0,0
Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.,0,0,0,0,0,1,1,0,0,0,0,0
Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.,0,0,0,0,1,0,1,0,0,0,0,0
"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",0,0,0,0,0,1,0,0,0,0,0,1
Manzarası süper.,1,0,0,0,0,0,0,0,0,0,0,0
Gerçekten çok güzel bir konumda yer alıyor.,0,0,0,0,0,0,0,1,0,0,0,0
Servisi hızlı.,0,0,0,0,0,0,0,0,0,0,0,1
Ne zaman gitsek güler yüzle ayrılıyoruz.,0,0,0,0,0,0,0,0,1,0,0,0
Köfteleri de lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :,1,0,0,0,0,0,0,0,0,0,0,0
) biz burayi cok sevdik cok romantik cok tatli.,1,0,0,0,0,0,0,0,1,0,0,0
Tek kusuru masalar biraz yakin birbirine.,1,0,0,0,0,0,0,0,0,0,0,0
Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.,0,0,1,0,0,0,0,0,0,0,0,0
Mutlaka gelin gorun.,0,0,0,0,0,0,0,0,1,0,0,0
Manzarasi mukkemmel denize sifir olmasi sebebiyle.,1,0,0,0,0,0,0,0,0,0,0,0
Bahcesi huzurlu.,1,0,0,0,0,0,0,0,0,0,0,0
İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.,1,0,0,0,0,0,0,0,0,0,0,0
Self servis olayi sıkıcı.,0,0,0,0,0,0,0,0,0,0,0,1
Bir yandan iyi pesinizde dolanan garsonlar yok.,0,0,0,0,0,0,0,0,0,0,0,1
Girip hava almak icin oturabilceginiz br yer.,1,0,0,0,0,0,0,0,0,0,0,0
"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor.",1,0,0,0,0,0,0,0,0,0,0,0
Ama kalabalık ve gürültüden dolayı çok fazla duramadık.,1,0,0,0,0,0,0,0,0,0,0,0
Eski performansini ariyoruz - Baslarda müptelasi oldugum ama son zamanlarda kalitesi oldukça düsen bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.,0,0,0,0,0,1,0,0,0,0,0,0
En iyi konumlu ögretmenevi!,0,0,0,0,0,0,0,1,0,0,0,0
"- Anadolu Hisari'nin hemen yanindaki Sabanci Ögretmenevi, herkesin kullanimina açik olan bir tesis.",0,0,0,0,0,0,0,0,1,0,0,0
"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün.",0,0,0,0,0,0,0,0,0,0,1,0
Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!,1,0,0,0,0,0,0,0,0,0,0,1
"Tamam yemekler guzel de, pilav da kurufasulye de soguk!",0,0,0,0,0,1,1,0,0,0,0,0
"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin.",0,0,0,0,0,0,0,0,0,0,0,1
"Bir kere gittim, bir daha gitmem.",0,0,0,0,0,0,0,0,1,0,0,0
Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!,1,0,0,0,0,1,0,0,0,0,0,0
Pazar kahvaltilari benim Için mabeyin'dir.,0,0,0,0,0,1,0,0,0,0,0,0
Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.,0,0,0,0,0,1,0,0,0,0,0,0
Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.,0,0,0,0,0,0,0,0,0,0,1,1
Begenmedim malesef.,0,0,0,0,0,0,0,0,1,0,0,0
"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü.",0,0,0,0,0,1,0,0,0,0,0,1
Menünün hiç bir özelliği yok.,0,0,0,0,0,0,1,0,0,0,0,0
"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri.",0,0,0,0,0,0,1,0,1,0,1,0
Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :,1,0,0,0,0,0,0,0,0,0,0,0
( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.,1,0,0,0,0,0,0,0,0,0,0,0
Yılbaşı için 100 liraya sınırsız yabancı alkollü bir etkinlikleri olması da çok güzel :,0,0,0,1,0,0,0,0,0,0,0,0
Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.,0,0,0,0,0,1,0,0,0,0,0,0
Sürekli kalabalık olan bir mekan.,1,0,0,0,0,0,0,0,0,0,0,0
Kadıköydeki gözde mekanlardan biri,0,0,0,0,0,0,0,0,1,0,0,0
Çay denilince akla ilk gelen yer:,0,0,0,0,0,0,0,0,1,0,0,0
)) 60'a yakın çeşitte çaydan birini mutlaka seviceksiniz:,0,0,0,1,0,0,0,0,0,0,0,0
) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:,0,0,1,0,0,0,0,0,0,0,0,0
)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:,1,0,0,0,0,0,0,0,0,0,0,0
Kesinlikle verdiğim puanı hakeden bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Küçük şirin bir konsepte sahip.,1,0,0,0,0,0,0,0,0,0,0,0
Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.,0,0,0,0,0,1,0,0,0,0,0,0
Düsen kalite - Eskiden ne çok severdim patlicanli güveç kebabini...,0,0,0,0,0,0,0,0,1,0,0,0
Yakinlarda gittim servis berbat.,0,0,0,0,0,0,0,0,0,0,0,1
"Fiyat yüksek, kart geçmiyor...",0,0,0,0,0,0,0,0,0,0,1,0
Yine de sorbe dondurmasi güzeldir.,0,0,0,0,0,1,0,0,0,0,0,0
Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.,0,0,0,0,0,1,0,0,0,0,0,0
Özel bir sunumla masanıza geliyor.,0,0,0,0,0,0,1,0,0,0,0,0
Bir de mantar çanakları denenebilir.,0,0,0,0,0,1,0,0,0,0,0,0
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun.",1,0,0,0,1,1,1,0,0,0,0,0
Halka açik olmasi ise son derece güzel.,0,0,0,0,0,0,0,0,1,0,0,0
Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.,1,0,0,0,0,0,0,0,1,0,0,0
Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.,1,0,0,0,0,0,0,0,0,0,0,0
"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor.",1,0,0,0,0,0,0,0,0,0,0,0
Belli bir saate kadar bistro seklinde olusu da guzel.,0,0,0,0,0,0,0,0,1,0,0,0
Yazin camekan olmasi hos ancak kisin donmustuk.,1,0,0,0,0,0,0,0,0,0,0,0
Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.,1,0,0,0,0,0,0,0,0,0,0,0
"Kendi biralarindan denenmeli, guzel biralar vardi.",0,0,1,0,0,0,0,0,0,0,0,0
Isterseniz denemek icin farkli biralardan kucuk bardaklarda alabiliyorsunuz.,0,0,0,1,0,0,0,0,0,0,0,0
"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir",1,0,0,0,0,0,0,0,0,0,0,0
"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır.",1,0,0,1,0,1,0,0,0,0,0,1
"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum.",0,0,0,0,0,0,0,0,0,0,0,1
Her daim gidilebilecek bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Kadıköy'ün kemik mekanı.,0,0,0,0,0,0,0,0,1,0,0,0
Hep klasik kaliteyi bulabilmeniz mümkün.,0,0,0,0,0,0,0,0,1,0,0,0
Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan,0,0,0,0,0,1,0,0,0,0,0,0
Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.,1,0,0,0,0,0,0,0,0,0,0,0
İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.,1,0,0,0,0,0,0,0,0,0,0,0
Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.,0,0,0,0,0,1,0,0,0,0,0,0
ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.,0,0,0,0,0,1,0,0,0,0,0,0
Mekanı bilmeyeniniz yoktur.,0,0,0,0,0,0,0,0,1,0,0,0
"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor.",1,0,0,0,0,1,0,0,0,0,0,0
"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip.",0,0,0,0,0,0,0,0,0,0,0,1
