text,target,category,polarity,from,to
"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",ulasim~haftasonu hahvalti~dtox corbasi~Cizbiz koftesi~manzarasi~sutis moccachinosu~,LOCATION#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~AMBIENCE#GENERAL~DRINKS#QUALITY~,positive~positive~positive~positive~positive~positive~,130~54~38~0~118~17~,136~72~50~14~127~35~
Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.,kaliteyi~,RESTAURANT#GENERAL~,negative~,35~,43~
"Manzarası muhteşem,servis orta ama yemekler üzgünüm kötü."
"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.",cheescake~aşkı memnu~,FOOD#QUALITY~FOOD#QUALITY~,neutral~neutral~,36~10~,45~20~
İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.,malzeme~,FOOD#QUALITY~,negative~,31~,38~
En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.,tatlılarına~,FOOD#QUALITY~,negative~,33~,44~
Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.,işletmenin~,RESTAURANT#GENERAL~,negative~,45~,55~
"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.",manzaraya~yemekleri~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~negative~,36~56~,45~65~
anzarasi harika...,anzarasi~,AMBIENCE#GENERAL~,positive~,0~,8~
- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.,manzarasina~,AMBIENCE#GENERAL~,positive~,44~,55~
Ancak bir seyler yemek için çok iyi denemez.,yemek~,FOOD#QUALITY~,negative~,17~,22~
Pastalari 3. sinif pastane mamulleri gibi...,Pastalari~,FOOD#QUALITY~,negative~,0~,9~
Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,yer kapmak~,SERVICE#GENERAL~,negative~,46~,56~
Servis vasat.,Servis~,SERVICE#GENERAL~,negative~,0~,6~
"Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor.","Çatal, bıçak~cevizli baklavası~",SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,0~20~,12~37~
Ayrıca baklava yanmış gibi.,baklava~,FOOD#QUALITY~,negative~,7~,14~
Fıstıklı tatlılar idare eder.,Fıstıklı tatlılar~,FOOD#QUALITY~,neutral~,0~,17~
Uğramaya gerek yok çok daha iyi yerler var.
Karakoyde yer alan sirin bir cafe.,cafe~,RESTAURANT#GENERAL~,positive~,29~,33~
3 kisi icin idealdi.
Sık sık gelip butun caylardan denemek lazim.,caylardan~,DRINKS#QUALITY~,positive~,20~,29~
Fiyatlar yuksek ama verdiginiz paraya degiyo,NULL~Fiyatlar~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~negative~,0~0~,0~8~
Dekorasyonu cok hos.,Dekorasyonu~,AMBIENCE#GENERAL~,positive~,0~,11~
Cok rahat koltuklari var.,koltuklari~,AMBIENCE#GENERAL~,positive~,10~,20~
Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.,cay~NULL~,DRINKS#QUALITY~AMBIENCE#GENERAL~,positive~positive~,26~0~,29~0~
Arkadasim ozel demlikte cin cayi soyledi ben de ev yapimi seftalili buzlu cay.
Buzlu cay hayatimda ictigim en iyi buzlu caydi.,Buzlu cay~,DRINKS#QUALITY~,positive~,0~,9~
Seker orani yerindeydi ve cok ferahlatiyordu.,Seker orani~,DRINKS#QUALITY~,positive~,0~,11~
Cin cayi nin tadi da cok guzeldi.,Cin cayi~,DRINKS#QUALITY~,positive~,0~,8~
Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.,Kavun aromasinin~,DRINKS#QUALITY~,positive~,0~,16~
Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.,Uzunlar Kebap~Fiyat~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,57~0~,70~5~
Piyasada bulunan kebapçılara göre 1 tık daha iyidir.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Haftasonu gezmeleri için de gidilebilir, aç kaldığınızda yemeğimi yiyip hemen kalkayım mantığında da gidebilirsiniz.",gidilebilir~,RESTAURANT#GENERAL~,positive~,28~,39~
"Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet...",yer~sıra~,RESTAURANT#GENERAL~SERVICE#GENERAL~,negative~negative~,11~55~,14~59~
asla gitmeyin.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
paranızla rezil olmak isterseniz buyrun derim.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Bir goz baslayan ekonomik hayatina neredeyse tum sokaga yerleserek devam eden bir isletme.
Menusundeki hemen hemen hersey oldukca lezzetli.,hersey~,FOOD#QUALITY~,positive~,24~,30~
Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.,acik bufe sabah kahvaltisi~,FOOD#QUALITY~,positive~,10~,36~
"Ogle yemeklerinde mutlaka erken orda olmak gerek, yoksa yiyeceknyemek bulmakta zorlanabilirsiniz."
"Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor.",konumu~servis~kahvalti~ortam~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~neutral~positive~,49~34~13~28~,55~40~21~33~
"Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi.",servis elemani~ilgilenmesi~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,10~101~,24~112~
Göksu'da gidilebilecek en hos cafelerden biri bence.,cafelerden~,RESTAURANT#GENERAL~,positive~,30~,40~
Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.,Geniş bahçesi ve terası~mekan~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~123~,23~128~
çıkışta dürüm tır da dürümlerinizi yiyebilirsiniz ?
Ulasim oldukca kolay.,Ulasim~,LOCATION#GENERAL~,positive~,0~,6~
Otoparki vale sistemiyle calisiyor.,Otoparki~,LOCATION#GENERAL~,neutral~,0~,8~
Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.,Cevre duzenlemesi~,AMBIENCE#GENERAL~,positive~,0~,17~
"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor.","Etler , meze, salata~patates kizartmasi~",FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~24~,20~42~
Hepsi ayri lezzetli.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Acildigindan beri ara sira gidiyordum.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Ickiyi yasakladiklari icin (kendi tabirleriyle %15 musteriden biri old.
icin) artik gitmiyorum.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Yasaklatanlara hayirli olsun!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.,NULL~,FOOD#QUALITY~,neutral~,0~,0~
Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.,yer~kebap~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~neutral~,38~17~,41~22~
Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.,Ozel gun yemeklerinizi~,RESTAURANT#GENERAL~,positive~,0~,22~
Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.,ev yapimi sufleyi~Kulbasti~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,22~0~,39~8~
Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest,jest~sampanya ikramlari~,SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~,positive~positive~,97~58~,101~76~
Yemek servisi ve lezzeti iyi bir restaurant.,Yemek servisi~lezzeti~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,0~17~,13~24~
Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.,Servis Süreleri~fiyatlar~,SERVICE#GENERAL~RESTAURANT#PRICES~,negative~negative~,0~86~,15~94~
Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir,menu fiyatları~,RESTAURANT#PRICES~,negative~,14~,28~
Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.,Çikolatalı baklavasına~,FOOD#QUALITY~,positive~,0~,22~
Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.,tatlılarının kalitesi ve lezzeti~,FOOD#QUALITY~,positive~,12~,44~
Güllüoğlu bu konuda uzman.,Güllüoğlu~,RESTAURANT#GENERAL~,positive~,0~,9~
Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.,etin~,FOOD#QUALITY~,positive~,7~,11~
😎 Etleri muhteşem lezzetliydi.,Etleri~,FOOD#QUALITY~,positive~,3~,9~
Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.,Nusret'inki~,FOOD#QUALITY~,positive~,51~,62~
Kaliteli yemek sevenler mutlaka gitsin denesin.,yemek~,FOOD#QUALITY~,positive~,9~,14~
Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.,börek ve tavuk parçaları~Jumbo combo ve kola~,FOOD#QUALITY~FOOD#QUALITY~,positive~neutral~,32~0~,56~19~
Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.,Sosları~soğan halkalarının tadı~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,0~20~,7~43~
Nachos istemediğime pişman oldum.,Nachos~,FOOD#QUALITY~,positive~,0~,6~
Cumartesi olmasına rağmen sakindi.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.,wifi~,SERVICE#GENERAL~,negative~,34~,38~
Servis hızlı ve çalışanları pozitifti.,Servis~çalışanları~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,0~16~,6~27~
Güzel bir cafe ama maalesef hard rock değil.,hard rock~cafe~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~positive~,28~10~,37~14~
"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu .",yer~,RESTAURANT#GENERAL~,negative~,36~,39~
Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence,yer~yer~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,negative~negative~,102~102~,105~105~
Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .,manzara~kebaplar~lezzette~NULL~garsonlar~göztepe subesi~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~negative~positive~,174~100~298~0~76~362~,181~108~306~0~85~376~
"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe.",yer~,AMBIENCE#GENERAL~,positive~,135~,138~
Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!,Bahçesindeki kedilerinin~,AMBIENCE#GENERAL~,positive~,0~,24~
Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi,fiyat~siparisin~,FOOD#PRICES~SERVICE#GENERAL~,negative~negative~,61~10~,66~19~
"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu.",NULL~malzemeyi~,RESTAURANT#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~,0~41~,0~50~
Baklavada fıstığı ara ki bulasın.,fıstığı~,FOOD#STYLE_OPTIONS~,negative~,10~,17~
"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun.",baklavaların~,FOOD#QUALITY~,negative~,13~,25~
Su böreği de kötü.,Su böreği~,FOOD#QUALITY~,negative~,0~,9~
Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Normal mekan normal tatlar.,tatlar~mekan~,FOOD#QUALITY~AMBIENCE#GENERAL~,neutral~neutral~,20~7~,26~12~
Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Bence istanbulda iyi denilen mekanlarda bile meze probleni var.,meze~,FOOD#QUALITY~,negative~,45~,49~
Sıradan lezzetler.,lezzetler~,FOOD#QUALITY~,neutral~,8~,17~
Burda da aynı durum geçerli işte,Burda~,RESTAURANT#GENERAL~,neutral~,0~,5~
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.,mekanlardan~,RESTAURANT#GENERAL~,positive~,47~,58~
Bahçesi çok güzel.,Bahçesi~,AMBIENCE#GENERAL~,positive~,0~,7~
Misafirlerini çok güzel host ediyorlar.,host ediyorlar~,SERVICE#GENERAL~,positive~,24~,38~
Canyon Road ve Big Burger her zaman favorimdir.,Canyon Road~Big Burger~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~15~,11~25~
Pardon biraz once yazmistim.
Tekrar yazayim dedim.
Biri lutfen arka masada oturan bayanlari ikaz etsin:
cok yuksek sesle gulup egleniyorlar.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.,mekan~Konum~,AMBIENCE#GENERAL~LOCATION#GENERAL~,positive~positive~,155~21~,160~26~
"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",yemekler~sunum~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,24~44~,32~49~
"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok.",manzara~Otagtepe'nin manzarasi~yemek~menü~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~negative~negative~,6~31~123~24~,13~53~128~28~
Hizmet kalitesi de iyi degil.,Hizmet kalitesi~,SERVICE#GENERAL~,negative~,0~,15~
Deniz mahsullü pizzası güzel değil.,Deniz mahsullü pizzası~,FOOD#QUALITY~,negative~,0~,22~
"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı.","hamburger, wrap, sandviç~",AMBIENCE#GENERAL~,neutral~,15~,39~
Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.,rezervasyon~,SERVICE#GENERAL~,negative~,7~,18~
"Pek çok kişiden duyunca merak edip öğlene doğru gittik mekana,denilenin aksine boştu ama sonrasında epey doldu."
Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.,Fırında makarnasını~,FOOD#QUALITY~,negative~,0~,19~
Zeytinyağlıları deneyince tam fikrimi belireteceğim.
"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti.",maç ücreti~,RESTAURANT#PRICES~,negative~,54~,64~
Gidicekler simdiden dikkatli olsun.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",mekanim~yesil mercimek corbasi~kestanesi suflesi~balli tavuk salata~fresh meyve sulari~bogazin gobeginde~isletmecisini~,RESTAURANT#GENERAL~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~positive~positive~positive~positive~,23~115~139~94~181~215~64~,30~137~156~112~199~232~77~
Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.,fiyata~bulunan~manzarasına~,RESTAURANT#PRICES~LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~neutral~positive~,58~27~35~,64~34~46~
özellikle yaz akşamları terasında semaver çayını denemelisiniz,semaver çayını~,DRINKS#QUALITY~,positive~,34~,48~
yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.,bahçesi~,AMBIENCE#GENERAL~,positive~,16~,23~
"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü.",yemekleri~çalışanlar~servis~,FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,0~36~20~,9~46~26~
iç dekorasyonu da gayet hoş.,iç dekorasyonu~,AMBIENCE#GENERAL~,positive~,0~,14~
müzikler de ortam ile uyumlu.,müzikler~,AMBIENCE#GENERAL~,positive~,0~,8~
Malesef ki sadece pazar günü brunch veren bir yer.,brunch~,FOOD#STYLE_OPTIONS~,negative~,29~,35~
Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.,Kahvaltısını~,FOOD#STYLE_OPTIONS~,positive~,0~,12~
Saatlerce pazar keyfi yapabilceğimiz bir yer.,yer~,RESTAURANT#GENERAL~,positive~,41~,44~
Manzarasına zaten diyecek tek bir kelime yok.,Manzarasına~,AMBIENCE#GENERAL~,positive~,0~,11~
Böyle bir yerin tabi ki fiyatları Pahalı.,fiyatları~,RESTAURANT#PRICES~,negative~,24~,33~
"Garsonlar ilgili, yemekler güzel",yemekler~Garsonlar~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,18~0~,26~9~
Tuzlanın meşhur balıkçısı.,balıkçısı~,RESTAURANT#GENERAL~,positive~,16~,25~
Eskiye nazaran kalitesi oldukça düşük.,kalitesi~,RESTAURANT#GENERAL~,negative~,15~,23~
Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.,yerdi~,RESTAURANT#GENERAL~,negative~,89~,94~
Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,serviste~kalitesinde~,SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,37~22~,45~33~
Tatlilari da denenmeli bence.,Tatlilari~,FOOD#QUALITY~,positive~,0~,9~
Manzarasi da ayrica güzeldir.,Manzarasi~,AMBIENCE#GENERAL~,positive~,0~,9~
Plaza insanı için öğle yemeklerinde bir alternatif kanımca.,alternatif~,RESTAURANT#GENERAL~,positive~,40~,50~
Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında.
Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,Ev yemeklerini~,FOOD#PRICES~,negative~,0~,14~
Göksunun kenarında çok şirin bir yer.,yer~,AMBIENCE#GENERAL~,positive~,33~,36~
Yemekleri de gayet lezzetliydi.,Yemekleri~,FOOD#QUALITY~,positive~,0~,9~
Görselliğe pek önem vermedikleri aşikar yine de.,Görselliğe~,AMBIENCE#GENERAL~,negative~,0~,10~
Ama hizmet konusunda on puan veriyorum,hizmet~,SERVICE#GENERAL~,positive~,4~,10~
Uzun zamandan sonra yediğim en güzel kofte idi.,kofte~,FOOD#QUALITY~,positive~,37~,42~
hamburgerde çok güzeldi.,hamburgerde~,FOOD#QUALITY~,positive~,0~,11~
roka salatası Güveçte mantarda başarılı idi.,roka salatası~Güveçte mantarda~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~14~,13~30~
biz kahvaltısında denemek üzere tekrar geliriz,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
İstanbul'da daha fazla olması istenen mekanlardan.,mekanlardan~,RESTAURANT#GENERAL~,positive~,38~,49~
Dizaynı güzel.,Dizaynı~,AMBIENCE#GENERAL~,positive~,0~,7~
Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.,mekan~,RESTAURANT#GENERAL~,positive~,74~,79~
Yemek menüsü geliştirilebilir.,Yemek menüsü~,FOOD#STYLE_OPTIONS~,negative~,0~,12~
Fiyatlar gayet uygun.,Fiyatlar~,RESTAURANT#PRICES~,positive~,0~,8~
Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.,Quattro Stagioni ve Orto'yu~,FOOD#QUALITY~,negative~,0~,27~
Pizzalarından ziyade tiramusu çok daha başarılı.,Pizzalarından~tiramusu~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,0~21~,13~29~
Bir de dükkanın minyatür haldeki maketi çok tatlı.,maketi~,AMBIENCE#GENERAL~,positive~,33~,39~
Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,etler~adana kebabi~mezeler~servis~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~,negative~neutral~negative~negative~,89~118~63~17~,94~130~70~23~
Orta...,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
- Ambiansi hos.,Ambiansi~,AMBIENCE#GENERAL~,positive~,2~,10~
"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.",fajita~Yemekleri~burgerler~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,negative~negative~negative~,52~0~31~,58~9~40~
Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.,servis~,SERVICE#GENERAL~,negative~,37~,43~
Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.,yemek~,FOOD#QUALITY~,positive~,11~,16~
Günün her saatinde gelinebilir.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,Servis~mekan dekorasyonu~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~21~,6~38~
Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.,servis~Manzara~,SERVICE#GENERAL~AMBIENCE#GENERAL~,negative~positive~,21~0~,27~7~
Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.,Peynirli omlet ve menemen~patates kizartmasi~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,0~42~,25~60~
Gelen kahveler de maalesef sogumustu.,kahveler~,DRINKS#QUALITY~,negative~,6~,14~
Abartildigini düsünüyorum.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.,patates kizartmasi~patatesler~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~,10~122~,28~132~
Domates/salatalik sögüs beklemekten pörsümüstü.,Domates/salatalik sögüs~,FOOD#QUALITY~,negative~,0~,23~
Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.,Etrafta~,AMBIENCE#GENERAL~,negative~,0~,7~
Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,döner~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,neutral~negative~,21~0~,26~0~
Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,müzik~mezeyi~yemekler~mekan~fiyatlar~ortam~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~RESTAURANT#PRICES~AMBIENCE#GENERAL~,positive~positive~positive~positive~negative~positive~,251~37~239~19~70~233~,256~43~247~24~78~238~
nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,NULL~nadir güllüoglunun yeri~lezzet~fistikli baklava~,FOOD#QUALITY~LOCATION#GENERAL~FOOD#QUALITY~FOOD#QUALITY~,neutral~positive~positive~positive~,0~0~46~148~,0~23~52~164~
Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif.
Mekanın içine cidden emek harcandığı her halinden belli.,Mekanın içine~,AMBIENCE#GENERAL~,positive~,0~,13~
"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli.",yenilen her şey~servis~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,42~29~,57~35~
Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.,Pastırmalı yumurta~,FOOD#QUALITY~,positive~,0~,18~
Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.,kapalı alanında~hesap~,AMBIENCE#GENERAL~RESTAURANT#PRICES~,negative~negative~,91~39~,106~44~
"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor.",fix menü~Mezeler~Mezeler~metrelik kebabı~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~positive~positive~positive~,94~0~0~33~,102~7~7~48~
"Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",istediğini~,FOOD#STYLE_OPTIONS~,negative~,12~,22~
mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.,mantısı ficcini zeytinyağlı mezgiti~,FOOD#QUALITY~,positive~,0~,35~
ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
terbiyesiz birkac garsonu dışında guzel bir yerdi,garsonu~yerdi~,SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~positive~,18~44~,25~49~
Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,kebap~yerlerden~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,19~56~,24~65~
