text,target,category,polarity,from,to
"Wij dachten rustig iets te gaan eten in de tuin (dan betaal je de €70,- niet en kan je enkel bestellen uit de snacks-kaart) maar ook daar worden de decibels royaal in je richting gestuurd (arme buren!).",tuin~,AMBIENCE#GENERAL~,negative~,43~,47~
We hebben snel en zonder smaak gegeten en hebben gemaakt dat we weer weg waren.,NULL~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~,negative~negative~,0~0~,0~0~
"Hou je van Vlaamse en andere schlagers: ga ervoor, betaal geen €70,- en zet je in de tuin; hou je er niet van, gewoon wegblijven."
het nieuwe gebouw lijkt op een openbaar zwembad of turnzaal.
Hoe haalt men het in z'n hoofd om een zaak met traditie en nostalgie op zo een vreselijke manier te vernieuwen!
gezelligheid is hier mijlen ver te zoeken!,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Je kan hier rustig iets eten en drinken, de prijzen zijn iets hoger als normaal maar je krijgt dan ook wel waar voor je geld.",NULL~NULL~,RESTAURANT#PRICES~AMBIENCE#GENERAL~,neutral~positive~,0~0~,0~0~
Ook een speeltuin voor de kinderen is aanwezig en in de zomer is het hier ook zeker gezellig vertoeven.
Geen probleem om in dit restaurant/café nog een maaltijd te krijgen rond 21u30.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Bediening was vlot en gebeurde snel.,bediening~,SERVICE#GENERAL~,positive~,0~,9~
"Er is in dit etablissement heel wat plaats om te zitten, toch slaagt men er in om zelfs op een weekdag bijna alle plaatsen bezet te krijgen."
Het ontbijt was weeral uitstekend!,ontbijt~,FOOD#QUALITY~,positive~,4~,11~
"Prima organisatie, veel variatie, voor ieder wat wils.",NULL~organisatie~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~neutral~,0~6~,0~17~
"Vriendelijke bediening, gezellig interieur en dat allemaal op een mooie groene locatie.",interieur~bediening~locatie~,AMBIENCE#GENERAL~SERVICE#GENERAL~LOCATION#GENERAL~,positive~positive~positive~,33~13~79~,42~22~86~
Wij komen graag nog eens terug!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Heel gezellig restaurant in een fantastische omgeving in de bossen, ideaal als fietsstopplaats waar het lekker eten is, maar ook de moeite om gewoon wat gaan te drinken op het gezellige terras naast de gempemolen",restaurant~omgeving~eten~,AMBIENCE#GENERAL~LOCATION#GENERAL~FOOD#QUALITY~,positive~positive~positive~,14~45~111~,24~53~115~
"Heel lekker, vriendelijke ontvangst, super goede bediening, hulpzaam en perfecte uitleg over de gerechten!",bediening~ontvangst~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~positive~,49~26~0~,58~35~0~
Prijs kwaliteit een perfecte aanrader!,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
"Mooie keuzes, zeer evenwichtig, zeer goed opgeleid en vriendelijk personeel.",keuzes~personeel~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,positive~positive~,6~66~,12~75~
"lekkere maaltijden en uitstekende wijnen, wel prijzig.",maaltijden~wijnen~NULL~,FOOD#QUALITY~DRINKS#QUALITY~RESTAURANT#PRICES~,positive~positive~negative~,8~34~0~,18~40~0~
Wij zijn er al verschillende keren gaan eten.
Telkens weer GENIETEN!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Super vriendelijke gastvrouw!,gastvrouw~,SERVICE#GENERAL~,positive~,19~,28~
Fantastisch lekker eten!,eten~,FOOD#QUALITY~,positive~,19~,23~
Een echt smaakfestival!,NULL~,FOOD#QUALITY~,positive~,0~,0~
Tot nu toe geen enkel ander restaurant gevonden dat hieraan kan tippen!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Onvriendelijke mensen -knettergek -slechtste eten ooit -don't go there!!!!,NULL~eten~mensen~,RESTAURANT#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~negative~,0~45~15~,0~49~21~
En dan klagen de mensen in de horeca...
"in het kader van een flairbon hebben wij gereserveerd bij ""de mein"" het soepje van asperge was lekker doch geen brood, boter bij geserveerd.",soepje van asperge~soepje van asperge~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~positive~,72~72~,90~90~
de rundsbrochette was doorregen en taai (alle 5 blokjes op de spies) en at als een kauwgom.,rundsbrochette~,FOOD#QUALITY~,negative~,3~,17~
"de vis (zalm) at lekker, doch tafel naast ons vroeg een beetje botersaus bij en de ober antwoordde: ""saus is op.",ober~vis~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,83~3~,87~6~
Bij de derde gang was er geen crème brullée in het aanbod terwijl dit wel in de bon opgegeven was.,derde gang~,FOOD#STYLE_OPTIONS~,negative~,7~,17~
Bij het afsluiten van de avond vroegen wij om een decafeïne koffie
"u raadt het antwoord: ""Is er niet"".",NULL~,DRINKS#STYLE_OPTIONS~,negative~,0~,0~
de nacht die erop volgde was een hel.
mijn vrouw de helenacht overgegeven en diaree.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Dus eindconclusie: nog teveel betaald en om 18u stipt binnengekomen en om 21.15u buiten gegaan.,NULL~NULL~,RESTAURANT#PRICES~SERVICE#GENERAL~,negative~negative~,0~0~,0~0~
De ober was ook niet overdreven vriendelijk en vrij stuurs...,ober~,SERVICE#GENERAL~,negative~,3~,7~
"na niet genoterde reservatie (volgens vivabox) hebben ze ons nooit willen dienen, en dit na anderhalf uur wachten.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Proficiat en succes in de toekomst..
Ronduit schandalig wat ze serveren.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Nog nooit zo slecht gegeten.,NULL~,FOOD#QUALITY~,negative~,0~,0~
steppegras met soepvlees gekregen die eventjes tss gril gestoken heeft.,steppegras met soepvlees~,FOOD#QUALITY~,negative~,0~,24~
Komt zelfs niet in aanmerking voor frituur.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Stop gewoon hiermee.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Naar mijn beleving was er voor de lunch buiten gereserveerd maar het bleek binnen in een apart zaaltje.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Het was bijzonder gehorig en lawaaierig.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Het eten was prima maar ik zou toch een plezieriger ambiance verkiezen op een mooie voorjaarsdag..............,eten~ambiance~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~neutral~,4~52~,8~60~
Vooraf een menu afgesproken voor een groep van 10 personen.
"Correcte prijs voor een 3-gangen keuzemenu (telkens vis of vlees), inclusief dranken en aperitief.",3-gangen keuzemenu~,RESTAURANT#PRICES~,positive~,24~,42~
"Kwaliteit zeker in orde, tot tevredenheid van de deelnemers.",NULL~,FOOD#QUALITY~,positive~,0~,0~
Bedankt!
Via kennissen hadden wij het advies gekregen hier ook eens te gaan tafelen.
Wij gingen hier eten de avond voor valentijn.
Er was nog net een tafeltje van 2 vrij en bestelden de Valentijnsmenu.
Het eten was echt heel lekker en wisten al dadelijk dat we eigenlijk hier vaker moeten komen.,NULL~eten~,RESTAURANT#GENERAL~FOOD#QUALITY~,positive~positive~,0~4~,0~8~
Echt een aanrader om eens lekker te gaan eten.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Bovendien was er aan het einde van de maaltijd nog een leuk kadootje ter attentie van valentijn.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
Reserveren een hopeloze zaak.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"2x gereserveerd, 2x niet op de lijst!!!!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Bevestigingsmail van Social Deal getoond, kom, geef maar, en zet u!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
welkom!,NULL~,SERVICE#GENERAL~,neutral~,0~,0~
vergeet het maar...
1/2 uur gewacht op eerste tapas.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"viel redelijk mee, maar aan serranoham met stokbrood kan niet veel tegenvallen.",serranoham met stokbrood~,FOOD#QUALITY~,neutral~,28~,52~
Nog een 1/2 uur wachten op alweer een miniscule portie.,portie~NULL~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~,negative~negative~,48~0~,54~0~
tapas eten zoveel...als je wilt??
"zij beslissen hoeveel je eet, als je geluk hebt krijg je 4x3 porties, als ze er geen zin in hebben, zul je het met minder moeten doen!",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Dienster deed haar best, maar de bazin (?) mag best een cursus onthaal volgen, bah bah.",bazin~dienster~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~positive~,33~0~,38~8~
"Kan 'zogezegd' niet goed Nederlands, Wat een lachertje, was zich aan het beklagen tegen bekenden over Social Deal en de toeloop van gasten die deze formule met zich meebracht, in perfekt Nederlands...",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Bestaat 1 jaar nu, ben benieuwd hoe het er volgend jaar uitziet."
"Denk niet dat veel mensen voor een 2de maal gaan, wat uiteindelijk toch de bedoeling is.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Gemiste kans, jammer, want aan de kok ligt het niet.",kok~,FOOD#QUALITY~,neutral~,34~,37~
"Met hele gezin gaan eten om 19.00 uur, om 19.30 kregen wij de drankkaart, om 19.40 moesten wij de bestelling voor het eten pas doorgeven.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Niets van de door ons bestelde tapas kwam tegelijk op tafel en er ontbraken ook een aantal tapas die wij wel hadden doorgegeven.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Bediening zeer slecht, terwijl er niet veel klandizie was.",bediening~,SERVICE#GENERAL~,negative~,0~,9~
Alles was hen teveel.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Wij zouden 2 uur onbeperkt tapas kunnen eten maar om 20.55 zei de serveerster dat de keuken om 21.00 uur gesloten was.,serveerster~,SERVICE#GENERAL~,negative~,66~,77~
"Eten was zeer slecht, we hadden nog beter naar een frituur kunnen gaan!!",eten~,FOOD#QUALITY~,negative~,0~,4~
Geen aanrader dus!!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Het eten wat lekker maar de bejegening afschuwelijk, geen uitleg en met pijn en moeite 2x kunnen bestellen (waarbij de mevrouw van de bediening ook nog ongeduldig op haar horloge keek) als je zwaaide/riep op of een of andere manier de aandacht van haar wilde trekken leek ze dit gewoon te negeren.",mevrouw van de bediening~bejegening~eten~,SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~positive~,119~28~4~,143~38~8~
Jammer want het eten was goed te doen!,eten~,FOOD#QUALITY~,neutral~,16~,20~
"Eerst maanden getracht om met de voucher van social deal te reserveren, via website social deal niet mogelijk, daarna telefonisch geprobeerd, werd zeer onbeleefd afgeblaft dat ik maar met computer moest reserveren, weer geprobeerd, geen mogelijkheid, na schriftelijk beklag bij social deal dan toch eindelijk aan een reservering geraakt.... wat zagen we daar... zeer vuil, slechte smaken, verschrikkelijke bediening, gerechten die op kaart stonden werden plots met andere groenten geserveerd, en toch... personeel ""zit of staat"" er genoeg, maar ze komen niet van hun plaats....",gerechten~bediening~smaken~NULL~NULL~personeel~,FOOD#STYLE_OPTIONS~SERVICE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~negative~negative~,417~406~381~0~0~504~,426~415~387~0~0~513~
NOOI MEER....!!!!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Zondag met 4 volwassenen gaan ontbijten, reeds voor de derde maal."
Echt een aanrader.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wij namen het luxe ontbijt en het was inderdaad luxe.,luxe ontbijt~,FOOD#QUALITY~,positive~,14~,26~
"Heel lekkere broodjes en koffiekoeken, voldoende brood, zeer lekkere hesp en kaas en lekkere koffie, de thee en chocolademelk zijn zeker aan te raden.",brood~broodjes en koffiekoeken~broodjes~hesp en kaas~koffie~thee en chocolademelk~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~DRINKS#QUALITY~DRINKS#QUALITY~,neutral~positive~positive~positive~positive~positive~,49~13~13~69~93~104~,54~37~21~81~99~125~
De eigenares is super vriendelijk en je ontbijt in een prachtig kader.,kader~eigenares~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~,64~3~,69~12~
Wij komen zeker terug naar deze zaak in Damme.,zaak~,RESTAURANT#GENERAL~,positive~,32~,36~
Een van de weinige zaken waar de klant nog echt koning is.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
We hadden een huisje in de buurt zonder ontbijt.
Door de recensies hier op de site voor deze zaak gekozen om te gaan ontbijten.
En wat een verwennerij.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Zodra je deur opent springen de heerlijke gebakjes tegemoet.,gebakjes~,FOOD#QUALITY~,positive~,42~,50~
"Wij kozen voor een luxe ontbijt voor €10,-pp en wat een feestje was dat.",luxe ontbijt~,FOOD#QUALITY~,positive~,19~,31~
Twee broodjes naar keuze.
"Hard, zacht, meergranen...noem maar op."
"En verder een keuze uit een ""koffiebroodje""..oftewel een echt koffiebroodje maar ook croissants (met of zonder chocolade) of ander heerlijke broodjes.",broodjes~keuze~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,141~14~,149~19~
Verder een glas jus d'orange (niet vers maar toch erg lekker) koffie zoveel als je wilt.,jus d'orange~koffie~,DRINKS#QUALITY~DRINKS#STYLE_OPTIONS~,positive~positive~,16~62~,28~68~
"Een vers gekookt eitje, standaard perfect zacht gekookt, op verzoek iets harder.",eitje~,FOOD#QUALITY~,neutral~,17~,22~
Het beleg bestaat uit plakjes ham en kaas.
Jam en nutella en speculoos.
Al met al....genoeg.,NULL~,FOOD#STYLE_OPTIONS~,neutral~,0~,0~
Meer dan genoeg.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Het was zo lekker dat we de 2e dag hier gewoon zijn terug gekomen.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Super vriendelijke vrouw achter de balie waar we hele gesprekken mee hebben gevoerd, open en eerlijk!",vrouw~,SERVICE#GENERAL~,positive~,19~,24~
Voor het complete plaatje......
Een echte aanrader.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Mooie zaak en lekker eten,eten~zaak~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,21~6~,25~10~
Men is er snel bedient,NULL~,SERVICE#GENERAL~,positive~,0~,0~
De scampies doable zijn er super,scampies doable~,FOOD#QUALITY~,positive~,3~,18~
De kaas en de garnaal croketten zijn zelfs beter dan in de meeste restaurants,kaas en de garnaal croketten~,FOOD#QUALITY~,positive~,3~,31~
Dit restaurant is absoluut geen aanrader voor een gezellig avondje uit eten.,restaurant~,RESTAURANT#GENERAL~,negative~,4~,14~
Daar we bij binnenkomst geen goed gevoel hadden en we het eigenlijk ongepast vonden het restaurant te verlaten hebben we geen voorgerecht besteld.,restaurant~,RESTAURANT#MISCELLANEOUS~,negative~,88~,98~
We waren op dat moment de enige gasten.
"De bediening was matig, de eigenaar zat na het bereiden van het hoofdgerecht de hele tijd achter z'n pc.",eigenaar~bediening~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~neutral~,27~3~,35~12~
Het hoofdgerecht was wel smakelijk.,hoofdgerecht~,FOOD#QUALITY~,positive~,4~,16~
"Na toch een nagerecht gekozen te hebben, wat tegenviel, moesten we uiteindelijk de rekening cash betalen.",nagerecht~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,12~0~,21~0~
Eens maar nooit meer!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Niet alleen is de eigenaar arrogant, maar hij scheld zijn klanten ook nog uit!",eigenaar~,SERVICE#GENERAL~,negative~,18~,26~
Zowel het restaurant als het hotel zijn te mijden als de pest!,restaurant~,RESTAURANT#GENERAL~,negative~,10~,20~
In de kamers is er visgeur en keukenlawaai.
Het eten is matig en zeker zijn prijs niet waard.,eten~eten~,FOOD#QUALITY~FOOD#PRICES~,negative~negative~,4~4~,8~8~
Wij zijn hier gaan eten met een ander koppel en kozen onmiddellijk voor de menu van de echte Belg.
Tomaat garnalen-slibtongetjes-Dame Blanche: zag er niet slecht uit.
En het was zeker niet slecht als je opteert voor een café-restaurant ergens in het centrum van een stad.,NULL~,FOOD#QUALITY~,neutral~,0~,0~
Maar als je baas bewust kiest voor een restaurant dan mocht het geheel wel wat verfijnder zijn en de entourage wat gezelliger.,entourage~geheel~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,101~64~,110~70~
Een herhaling van vroegere fouten in Oostkerke?
"De garnalen waren lekker, de tong was goed gebakken maar voor die prijs mocht de presentatie toch een heel stuk beter zijn.",garnalen~tong~presentatie~presentatie~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~negative~negative~,3~29~81~81~,11~33~92~92~
"Nu leek alles erop gezwierd en misschien was het dat ook, de kok (patron) zagen we regelmatig achter zijn computer aan een tafeltje in het restaurant zitten tot grote ergernissen van onze partners die er constant op zaten te kijken.",kok~NULL~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~,61~0~,64~0~
De onvriendelijkheid van de dienster zowel bij het binnenkomen als gedurende onze hele maaltijd was ronduit ergerlijk en ook het klikklakken van haar schoenen trok enorm de aandacht van de aanwezige klanten zodat er niet meer ontspannen kon worden genoten van het eten.,dienster~,SERVICE#GENERAL~,negative~,28~,36~
"Toen we afrekende bleek dat we enkel met cash mochten betalen, omdat hun toestel zogenaamd stuk was.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Dus nog over en weer naar een bankautomaat om deze minder gezellige avond af te sluiten.
Hier durven we geen vrienden meer mee naar toe te nemen.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
gisteren heerlijk genoten van ALLES in de Zuidkant.,de zuidkant~,RESTAURANT#GENERAL~,positive~,39~,50~
"de gerechtjes zijn TOP, de locatie is SCHITTEREND, de aangepaste wijnen SUPER, het interieur ZEER WARM en gezellig en de gastvrouw, ongelooflijk CHARMANT, het was genieten in de grootste betekenis van het woord!",gerechtjes~locatie~aangepaste wijnen~interieur~gastvrouw~,FOOD#QUALITY~LOCATION#GENERAL~DRINKS#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~positive~positive~,3~27~54~83~121~,13~34~71~92~130~
Een betere keuze had de jarige niet kunnen maken.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
We kozen voor de menu en de aangepaste wijnen.
"Vier gangen, voldoende grote porties en een streling voor de smaakpapillen.",gangen~gangen~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,5~5~,11~11~
De geselecteerde wijn was SU-PER!,wijn~,DRINKS#QUALITY~,positive~,17~,21~
De vriendelijke en vlotte bediening en tevens de uitleg bij de gerechten maakten deze avond onvergetelijk!,bediening~,SERVICE#GENERAL~,positive~,26~,35~
Wij komen zeker terug!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"zeer lekker eten, perfecte bediening en een ongedwongen sfeer, de gastvrouw geeft je een warm welkom: we komen zeker terug!!",gastvrouw~sfeer~bediening~eten~NULL~,SERVICE#GENERAL~AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~,66~56~27~12~0~,75~61~36~16~0~
Zeer lekker gegeten.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Ik gaf op voorhand door dat ik geen vis at.
Ik kreeg ik 2 mooi aangepaste gerechten.
"Wel werd hier een supplement voor aangerekend, dat niet besproken was."
Dat was een minpuntje....,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Sfeer, wijn, gerechten top!",sfeer~wijn~gerechten~,AMBIENCE#GENERAL~DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~positive~,0~7~13~,5~11~22~
We hebben een 3-gangen menu gegeten.
Alles was fijn en verzorgd.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Mooie presentatie.,presentatie~,FOOD#STYLE_OPTIONS~,positive~,6~,17~
Gezellig en mooi interieur.,interieur~,AMBIENCE#GENERAL~,positive~,17~,26~
De eigenaresse zorgt voor een fijne ontvangst en is heel attent.,eigenaresse~,SERVICE#GENERAL~,positive~,3~,14~
We gingen tijdens een dagje zee langs in dit restaurantje.
"Een plus voor de ligging, want je bent even buiten de drukte van de kust in het gezellige centrum van De Haan.",ligging~,LOCATION#GENERAL~,positive~,17~,24~
Parkeren is alvast geen probleem.,NULL~,LOCATION#GENERAL~,positive~,0~,0~
We werden zeer attent en vlot ontvangen door de eigenares die meteen tips kon geven rond de beste plaatsjes op het terras.,eigenares~,SERVICE#GENERAL~,positive~,48~,57~
Het maandmenu was heel fijn.,maandmenu~,FOOD#QUALITY~,positive~,4~,13~
"Mijn voorgerecht op basi van tomaat, mozarella en basilicum was verrassend, fris en eigentijds.","voorgerecht op basi van tomaat, mozarella en basilicum~",FOOD#QUALITY~,positive~,5~,59~
Een echte smaakbom!,NULL~,FOOD#QUALITY~,positive~,0~,0~
"De carpaccio aan de overkant vers en flinterdun, maar naar de smaak van mijn echtgenoot van iets te veel olijfolie voorzien.",carpaccio~,FOOD#QUALITY~,positive~,3~,12~
Het brood dat erbij kwam was top!,brood~,FOOD#QUALITY~,positive~,4~,9~
De hoofdgerechten waren opnieuw heel fijn en smaakvol.,hoofdgerechten~,FOOD#QUALITY~,positive~,3~,17~
De kabeljauw met pasta en zwarte truffel overheerlijk!,kabeljauw met pasta en zwarte truffel~,FOOD#QUALITY~,positive~,3~,40~
Het dessert was een soortje soepje op basis van fruit en groenten en minder ons ding.,dessert~,FOOD#QUALITY~,neutral~,4~,11~
"Maar over het algemeen genomen, heerlijk getafeld in een zeer vriendelijk en warm kader!",NULL~kader~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~82~,0~87~
We waren aangenaam verrast door de mooie inrichting en losse vriendelijke ontvangst.,ontvangst~inrichting~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,74~41~,83~51~
Wat we op het bord kregen was van een zeer hoog niveau.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Niet wat je verwacht in een klein polderdorp.
Je merkt hier duidelijk dat hier superhoog opgeleide maar toch eenvoudige sympatieke mensen aan het werk zijn.,mensen~,SERVICE#GENERAL~,positive~,85~,91~
We komen hier nog zeker terug want we zijn nieuwsgierig naar andere gerechten die ze op tafel toveren.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Een aanrader!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"De chef tovert de smaken op je bord, terwijl Tine je met de glimlach bedient.",tine~chef~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,45~3~,49~7~
"Een super ervaring, De keuze tussen 2 menu's is zo moeilijk omdat alles heerlijk lekker is.",NULL~,FOOD#QUALITY~,positive~,0~,0~
Reeds derde keer dat wij in dit restaurant aten.
Iedere keer top van a tot z.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
De bediening verloopt er zeer vlot en aangenaam.,bediening~,SERVICE#GENERAL~,positive~,3~,12~
Tinne weet altijd wel te verrassen;,tinne~,SERVICE#GENERAL~,positive~,0~,5~
Alle gerechten zijn zeer lekker op zeer hoge niveau.,gerechten~,FOOD#QUALITY~,positive~,5~,14~
Heel mooie creaties van de chef die met verse produkten werkt.,chef~produkten~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,27~46~,31~55~
Gewoon het lekkerste restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,21~,31~
Is minstens één ster waard.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Heerlijk eten, mooie omgeving, prima bediening toch één minpunt.",eten~omgeving~bediening~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,9~21~37~,13~29~46~
Er staat vermeld lunch altijd aan €37 en ze rekenden €42 met als reden dat het een zondag was (21 juli).,lunch~,RESTAURANT#PRICES~,negative~,17~,22~
Dat vond ik niet eerlijk.
Buiten nogmaals nagezien en er staat inderdaad altijd €37.
waar te beginnen??
"geen idee, misschien personeel?"
onbeschoft (maw kennen de etiquette niet dat hoort voor een brasserie/cafe/taverne.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
dranken worden geserveerd in nog half tot bijna vuile glazen (lippenstift en dergelijk meer van vorige gasten) eten is om nog maar over te zwijgen.,eten~dranken~,FOOD#QUALITY~DRINKS#STYLE_OPTIONS~,negative~negative~,111~0~,115~7~
smaakt allemaal alsof het gewoon kant en klaar maaltijden zijn opgewarmd in een microgolf.,allemaal~,FOOD#QUALITY~,negative~,7~,15~
"sauzen, denk dat de potten ervan nog steeds half open staan en over datum zijn.",sauzen~,FOOD#QUALITY~,negative~,0~,6~
dan smaakt vb mijn eigen gemaakte mayonaise die compleet geschift is nog beter om op te vreten.
zal nog maar zwijgen over de hele zaak in het algemeen.,zaak~,RESTAURANT#GENERAL~,negative~,34~,38~
"wat mij betreft nooit meer, dan nog liever naar de varkensstal op een boerderij, daar is het properder en veel beter qua eten en service.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Wij werden hier op n agressieve manier ontnomen van 80€ en ons eten.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Na 3x saus vragen en steeds erbarmelijke saus voorgeschoteld te krijgen ging ik bij de uitbater verhaal halen (nog maar gezwegen van fritte, kip).",saus~,FOOD#QUALITY~,negative~,41~,45~
"Hij werd steeds onvriendelijker, toen ik hem antwoorde dat klant toch nog steeds koning was, werd hij alleen maar kwader.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Ik vertelde hem dat ik met zo n service niet geneigd was van te betalen.,service~,SERVICE#GENERAL~,negative~,32~,39~
Ik ging terug bij vrouw en kindjes zitte.
Toch mr verder etend vr onze hongerige kindjes stond plots de ober langs ons.
BETALEN!!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
NU!!!!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Wij maande hem aan tot kalmte, dit lukte na meerdere malen nog niet.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Hij nam het eten vanonder ons neus, gooide met een terras stoel en werd woester en woester.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Op dat moment werd hij bijgetrede dr alle personeels leden en de patron, die laatste had zelfs de baseball knuppel mee uitgebracht.",patron~,SERVICE#GENERAL~,negative~,65~,71~
Dus ik kon niet anders dan overgaan tot betalen..
Ik heb er naderhand de politie bijgehaald maar deze konden buiten n luisterend oor niets doen..
Dus bij deze hoop ik dat de mensen hier wegblijven en bespaart blijven van hun slecht eten en rotslechte agressieve services..,eten~services~NULL~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~negative~negative~,86~116~0~,90~124~0~
Astoria palace mogen uwe zaak kapot gaan!!!!,astoria palace~,RESTAURANT#GENERAL~,negative~,0~,14~
Vuile dieven!!
"Kip was droog, vis was niet lekker (zat echt een vies luchtje aan) witte wijn smaakte naar zeepsop, frieten waren slap en zeer vet, aardappels niet gaar, glazen niet schoon.",frieten~witte wijn~vis~kip~aardappels~glazen~,FOOD#QUALITY~DRINKS#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~AMBIENCE#GENERAL~,negative~negative~negative~negative~negative~negative~,100~67~15~0~132~154~,107~77~18~3~142~160~
"Nadat wij over genoemde bevindingen geklaagd hadden, wuifde men verontwaardigd alles weg en moesten gewoon de volle mep betalen.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
