text,target,category,polarity,from,to
Il ne faut absolument pas cautionner ça !!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"par esprit masochiste sans doute, je suis retourné dans ce ""restaurant"" en me disant que peut-être.... en fait rien n'a changé, service nul, avec du personnel mal fagoté, mal habillé, peu professionnel.On attend 20mn pour avoir la carte, si on ne prend pas d'apéro.",restaurant~service~personnel~NULL~,RESTAURANT#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~,60~128~149~0~,70~135~158~0~
"la situation est bonne mais la cuisine st détestable, c'est une mangeoire à touristes, comme l'est la place où on ""attend"" vraiment le touriste.",situation~cuisine~mangeoire à touristes~,LOCATION#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~negative~negative~,3~31~64~,12~38~85~
"Vin au verre pas frais, en bouteille assez cher et une bière en bouteille peu covaincante",Vin au verre~bouteille~bière en bouteille~,DRINKS#QUALITY~DRINKS#PRICES~DRINKS#QUALITY~,negative~negative~negative~,0~27~55~,12~36~73~
"service de cantine, la serveuse porte la ""soupe"" de poissons entre ses 2 mains par ce que l'assiette est chaude, sans liteau, sans classe vraiment",service~serveuse~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~23~,7~31~
on y bouffe plus que l'on s'y restaure à éviter vraiment,NULL~,FOOD#QUALITY~,negative~,0~,0~
"Attirés par la devanture se déclinant comme plutôt chic, certes le prix du menu à 15€ n'inspirait pas une cuisine raffinée... mais là c'est pire que tout...",NULL~NULL~menu~,FOOD#QUALITY~RESTAURANT#MISCELLANEOUS~FOOD#PRICES~,negative~positive~positive~,0~0~75~,0~0~79~
Du surgelé mais du surgelé pas bon !!! Poulpes marinés.... c'est à dire un poulpe qui ressemble à du vrai caoutchouc avec du vinaigre....en gros une simple salade!,poulpe~NULL~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,75~0~,81~0~
Des moules marinières qui baignanit....dans leur eau oui sans sauce : sans intérets!!!,moules marinières~,FOOD#STYLE_OPTIONS~,negative~,4~,21~
,,,,,
Pour moi le pire reste le service!!,service~,SERVICE#GENERAL~,negative~,26~,33~
"Un management inexistant : 15 à 20 minutes d'attente entre chaque plat, une serveuse qui sert des plats sur la table à côté mais qui ne nous débarasse que 10 minutes après...et le must....quand au choix du dessert il ne restait plus qu'un dessert aux fruits rouges sur les 4 possibilités du menu... mon ami n'aimant pas ces derniers...le patron a refusé d'échanger le café contre le dessert qu'il ne prenait pas.....",serveuse~dessert~patron~attente~management~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~negative~,76~206~338~45~3~,84~213~344~52~13~
Un relationnel client naz!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Quant à la salade de fruit acide et pétillante... je soupconne qu'ils y aient mis de l'orangina...,salade de fruit~,FOOD#QUALITY~,negative~,11~,26~
Pourquoi?! Je ne saurais jamais!!!,,,,,
,,,,,
"Ne vous laissez pas avoir par le prix attractif et la devanture, les concurrents pratiquent les mêmes types de menus et sont plus quali et plus agreables",,,,,
Resto de bord de mer idéalement situé.,Resto~,LOCATION#GENERAL~,positive~,0~,5~
"Bon service, accueil chaleureux.",service~accueil~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,4~13~,11~20~
"Néanmoins, repas onéreux, sans grand choix, lourds et très gras.",repas~repas~repas~,FOOD#STYLE_OPTIONS~FOOD#PRICES~FOOD#QUALITY~,negative~negative~negative~,11~11~11~,16~16~16~
"Je ne retournerai pas dans ce restaurant, même après 10 heures de digestion, la salade de chèvre chaud n'est toujours pas passée.",restaurant~salade de chèvre chaud~,RESTAURANT#GENERAL~FOOD#QUALITY~,negative~negative~,30~80~,40~102~
....quel accueil froid et quel service antipathique!,accueil~service~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,9~31~,16~38~
"Amateurs de brunch nous y sommes allés un dimanche pour bruncher au soleil sur la terrasse: le brunch est servi à table et non en buffet, il est copieux et plutôt bon: il y a des œufs, du bacon, de la saucisse, des viennoiseries, du saumon et de la salade de fruit , du fromage blanc entres autres, son prix est correct , cependant nous avons été très déçus du service : serveuse speed et mal aimable, elle ne nous a pas débarrassé l'assiette de salé alors qu elle nous avait apporté le café pour les viennoiseries, nous avons mangé nos gaufres sur un coin de table pour ne pas les mélanger au reste de saucisse....pas très pro!",brunch~terrasse~brunch~brunch~service~serveuse~NULL~,FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~positive~negative~negative~negative~,95~82~95~95~361~371~0~,101~90~101~101~368~379~0~
"Nous lui avons demandé a être débarrassé, elle ne l'a pas fait mais est passé 3 fois devant nous les mains vides...c'est très moyen.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Dommage car le brunch était chouette mais l'accueil et le service ne méritent pas que nous revenions .,brunch~accueil~service~,FOOD#QUALITY~SERVICE#GENERAL~SERVICE#GENERAL~,positive~negative~negative~,15~44~58~,21~51~65~
"Au départ nous avions déjà l impression de déranger, à la limite pas trop grave ville touristique et beaucoup de monde donc je pense les serveurs fatigués.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Une fois le repas à table, une catastrophe, sans parler des erreurs ou des oublis, une impression de viande avariée et j en passe...",viande~NULL~repas~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~negative~,101~0~12~,107~0~17~
"En allant aux toilettes nous avons aperçu un établissement dans un état plus que laborieux, pire que dans nos pires cauchemars, sale, délabré, comment peut-on faire a manger dans un endroit pareil, je me sentais mal à voir ça.",établissement~,RESTAURANT#MISCELLANEOUS~,negative~,45~,58~
A fermer de suite.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Par pitié allez ailleurs merci.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Sous le soleil de l'Estaque, la terrasse de ce restaurant a un petit côté déco bien sympa (table façon teck, ""sets"" en ardoise).",déco~terrasse~NULL~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~LOCATION#GENERAL~,positive~positive~positive~,74~32~0~,78~40~0~
"Le grand +, c'est l'accueil souriant des 2 serveuses, disponibles et connaissant bien les plats.",serveuses~,SERVICE#GENERAL~,positive~,43~,52~
"Ai choisi un loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes, le tout se révélant un peu insipide.",loup de mer fraichement pêché avec sa ratatouille sur purée accompagné d'une huile d'olive aux agrumes et herbes~,FOOD#QUALITY~,negative~,13~,125~
Je suis d'autant + désolée de l'écrire que le service est un bonheur de gentillesse.,service~,SERVICE#GENERAL~,positive~,46~,53~
Le dessert ne m'a pas laissé de souvenir mémorable (un thé gourmand).,dessert~,FOOD#QUALITY~,negative~,3~,10~
"Peut mieux faire, j'en suis sûre !",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Un incontournable!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Une cuisine toujours fraiche et fine, de très bons produits, cuisinés avec talent et amour.",cuisine~produits~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,4~51~,11~59~
"Un accueil et service toujours parfait, un très bon choix de vin ( même les pichets sont très bon), d apéritifs et surtout tester les coktails!!",accueil~service~vin~pichets~coktails~apéritifs~,SERVICE#GENERAL~SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~DRINKS#QUALITY~DRINKS#QUALITY~DRINKS#STYLE_OPTIONS~,positive~positive~positive~positive~positive~positive~,3~14~61~76~134~102~,10~21~64~83~142~111~
Inventés et préparés avec soin par le super bartender !!,NULL~,DRINKS#QUALITY~,positive~,0~,0~
"Entre la terrasse l été et les tables au coin de la cheminée l hiver, la musique, le cadre réunit tous les ingrédients pour passer une superbe soirée.",terrasse~musique~cadre~cheminée~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~,9~73~85~52~,17~80~90~60~
On y va les yeux fermés!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"A lire les différents commentaires élogieux, je me demande un peu si j'étais au même endroit ou si j'étais de mauvaise humeur ce jour-là...",endroit~,RESTAURANT#GENERAL~,negative~,85~,92~
"Cela étant, je n'ai pas trouvé le personnel sympathique, certes nous avons fini le déjeuner un peu tard (16h) mais on s'est fait pousser vers la sortie car le restaurant fermait (à quoi bon si c'est pour réouvrir deux heures plus tard ?!).",personnel~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,34~0~,43~0~
"La cuisine ne laisse pas de souvenir particulier, plutôt standard et pour le prix au final, on peut franchement s'attendre à beaucoup mieux !",cuisine~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,neutral~negative~,3~0~,10~0~
"Bref, ne correspond pas à ce qu'on m'en avait dit ni à ce que j'ai pu lire au sujet de ce restaurant...",restaurant~,RESTAURANT#GENERAL~,negative~,90~,100~
Les goûts et les couleurs sans doute :-),,,,,
"Nous etions 5 ce jour a vouloir dejeuner en terasse de cet etablissement, avec son grand choix la carte convient a tout le monde.",carte~,FOOD#STYLE_OPTIONS~,positive~,98~,103~
"Une fois attables nous avons du attendre 15mn pour commander nos boissons et avoir les cartes, encore 15 mn plus tard le serveur revient pour prendre notre commande c est la qu il nous annonce qu il n y a ni pizzas ni hamburger ni cannelonis...",NULL~NULL~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,negative~negative~,0~0~,0~0~
Si cela nous avait ete communique en nous installant nous aurions decide de changer de restaurant.,restaurant~,RESTAURANT#GENERAL~,negative~,87~,97~
"J ai du prendre les olives laissees par les clients de la table d a cote ( avec les noyaux sur la table qui n ont pas ete ramasses pendant notre attente ) je demande un cendrier pour y mettre nos noyaux le server me dit ""vous en demandez des choses vous""",NULL~server~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~206~,0~212~
,,,,,
"Comme nous etions en train de boire nos consommations nous avons decide de faire un effort en commandant tous une viande, ne voyant pas le server revenir et au bout de 10 mn nous nous sommes leves pour aller regler la note dans le bureau de tabac apres avoir du attendre car 1 seule caisse le patron me demande d une facon moyennent aimable le numero de table.",server~patron~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,139~293~,145~299~
""" on peut pas payer sans le numero de table, il me faut le numero de table """,,,,,
"Le restaurant présente un cadre de type ""montagnard"" très jolie, par contre il est vrai que l'odeur est un peu désagréable en rentrant dans la salle.",cadre~odeur~,AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~,positive~negative~,26~94~,31~99~
"En même temps, nous somme dans un restaurant de fondues, donc pas de surprises sur ce point la.",,,,,
"La cuisine est bonne, la serveuse était très souriante et a l'écoute du client.",cuisine~serveuse~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,3~25~,10~33~
"Un petit bémol pour une dame faisant partie du personnel, qui était on ne peu plus désagréable.",personnel~,SERVICE#GENERAL~,negative~,47~,56~
"Cela reste quand même un bon resto, a tester.",resto~,RESTAURANT#GENERAL~,positive~,29~,34~
"Déjà en arrivant, le cadre est exceptionnel !",cadre~,AMBIENCE#GENERAL~,positive~,21~,26~
"La terrasse en bas à gauche du restaurant est à 3 mètres de la mer ; la plage est sur le côté droit (de l'autre côté de la salle de restaurant) donc nous ne sommes pas ""dérangés"" par les plagistes.",restaurant~terrasse~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,31~3~,41~11~
"Quant à la cuisine, elle est délicate, raffinée et en portions généreuses !",cuisine~cuisine~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,11~11~,18~18~
"Arrivages de poissons journalier, donc extra frais.",poissons~,FOOD#QUALITY~,positive~,13~,21~
"Pour ceux qui n'aiment pas le poisson, la carte est diversifiée ; les desserts sont très gourmands !!!",carte~desserts~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,42~70~,47~78~
"Le service est sympa et décontracté, le serveur vous met à l'aise tout de suite.",service~serveur~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~40~,10~47~
Le tout est certes pas donné mais un plat et un dessert restent abordables.,NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
Repas de qualité à des pris très correct .,Repas~Repas~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,0~0~,5~5~
Des produits frais avec des bonnes positions de l'équipe qui est au petit soin .,produits~équipe~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,4~50~,12~56~
Le petit plus une carte des a des pris très attractifs .,carte~,FOOD#PRICES~,positive~,18~,23~
"Un excellent petit resto avec des produits frais et plats faits maison, ce qui fait une carte réduite mais avec des plats avec un goût exquis.",produits~carte~resto~plats~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~FOOD#QUALITY~,positive~neutral~positive~positive~,34~88~19~52~,42~93~24~57~
Je ne peux que conseiller ce restaurant avec un accueil excellent et une très bonne cuisine.,accueil~cuisine~restaurant~,SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~,48~84~29~,55~91~39~
Un bistrot comme je les aime.,bistrot~,RESTAURANT#GENERAL~,positive~,3~,10~
Ici vous êtes reçu comme il se doit.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
La cuisine est simple mais de très bonne qualité.,cuisine~cuisine~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~neutral~,3~3~,10~10~
Service très agréable sur une belle terrasse.,Service~terrasse~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~36~,7~44~
Le touriste est le bien venu et ici pas d'arnaque.,NULL~NULL~,RESTAURANT#PRICES~SERVICE#GENERAL~,positive~positive~,0~0~,0~0~
Les prix sont raisonnables et on ne force pas à la consommation.,NULL~NULL~,RESTAURANT#PRICES~SERVICE#GENERAL~,positive~positive~,0~0~,0~0~
Une adresse à noter lors de vos passages sur Marseille.,adresse~,RESTAURANT#GENERAL~,positive~,4~,11~
La proximité de parking rendra votre séjour plus cool.,NULL~,LOCATION#GENERAL~,positive~,0~,0~
"Si je devais déjà définir le cadre, je dirais bluffant.",cadre~,AMBIENCE#GENERAL~,positive~,29~,34~
"La vue est sublime, la salle est très agréable et tranquille.",vue~salle~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,3~23~,6~28~
"La cuisine est très fine, parfaitement adaptée en quantité.",cuisine~cuisine~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,3~3~,10~10~
"Le hic: le service, qui devrait être légèrement meilleur pour un restaurant de ce niveau (apéritifs arrivés à 15 minutes d'intervalle, deux serveurs ont voulu nous régler…), il manque un peu d'attention.",service~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~,neutral~neutral~,11~0~,18~0~
"Cependant le personnel reste très sympathique et l'attente n'est pas excessive (sauf pour l'apéritif, donc).",personnel~attente~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,13~51~,22~58~
Nous étions des habitués de ce restaurant guinguette qui était à l'époque très agréable avec une magnifique vue sur le vieux port et avec une nourriture sans prétention avec de bon produits simples et frais....,restaurant~vue~nourriture~produits~,AMBIENCE#GENERAL~LOCATION#GENERAL~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~positive~,31~108~142~181~,41~111~152~189~
"Mais que c'est-il passé, ce restaurant est devenu un attrape touristes très cher sans aucune qualité!!!",restaurant~restaurant~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,negative~negative~,28~28~,38~38~
Le service est déplorable et tout le restaurant se prend pour un 3* alors que la nourriture est vraiment très très mauvaise!!,service~nourriture~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,3~81~,10~91~
"Nous sommes très triste et très déçus.. nous étions avec des Marseillais qui ont aussi trouvé cela très mauvais, un de nos amis à même été malade toute la nuit après le repas..",NULL~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~,negative~negative~,0~0~,0~0~
Nous n'y retournerons plus..,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"dommage, c'est vraiment du gâchis!!",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Restaurant visité un soir en semaine avec réservation.,,,,,
"Cuisine typique marocaine, carte simple avec toute les plats du pays.",Cuisine~carte~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~,0~27~,7~32~
"La patronne est amicale, prête a tout pour bien faire manger tout le monde.",patronne~,SERVICE#GENERAL~,positive~,3~,11~
"Un plat (très copieux, et resservi si besoin) avec un thé a la menthe pour digérer : 12€",plat~,FOOD#STYLE_OPTIONS~,positive~,3~,7~
,,,,,
A ne pas rater si vous êtes a la recherche de saveurs sans se casser le porte-monnaie!,NULL~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Aucune fausse note dans ce resto...,resto~,RESTAURANT#GENERAL~,positive~,27~,32~
En commençant par l'accueil chaleureux et très sympathique (nous accepter à 14 un 1er novembre...beaucoup ne l'aurait pas fait),accueil~,SERVICE#GENERAL~,positive~,20~,27~
Un cadre simple mais pourtant très authentique et étudié...un style américain années 70 tout en simplicité et goût.,cadre~,AMBIENCE#GENERAL~,positive~,3~,8~
Le coeur...le repas!,repas~,FOOD#QUALITY~,positive~,14~,19~
Que ce sois les entrées...un prix très abordable (entre 5 et 7 euros) pour un rapport qualité/prix exceptionnel.,entrées~entrées~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,16~16~,23~23~
Je vous conseille le tartare de saumon à la Thaï.,tartare de saumon à la Thaï~,FOOD#QUALITY~,positive~,21~,48~
Ensuite les plats...pas de doutes la spécialité très maîtrisé est le burger maison!,burger~,FOOD#QUALITY~,positive~,69~,75~
"Un pain élaboré par un boulanger du coin, un steack haché frais, la qualité des produits frais, les frites maison, la petite salade accompagné d'une vinaigrette bien relevée.",pain~salade~produits frais~steack haché~frites~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~positive~positive~,3~125~80~45~100~,7~131~94~57~106~
N'ayons pas peur des mots...à ce jour c'est le meilleur burger que j'ai mangé.,burger~,FOOD#QUALITY~,positive~,56~,62~
Même si il s'agit d'un concept à la mode...peu sont ceux qui le maitrisent comme ce restaurant !,restaurant~,RESTAURANT#GENERAL~,positive~,84~,94~
Les dessert sont à tomber avec le cheesecake au Toblerone !,cheesecake au Toblerone~dessert~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,34~4~,57~11~
Le tout à un pris très mesuré.,NULL~,RESTAURANT#PRICES~,positive~,0~,0~
Entrée/ plat / dessert à 2 pour une 40 ene euros,Entrée/ plat / dessert~,FOOD#PRICES~,positive~,0~,22~
Nous avons déjeuné hier dans ce restaurant avec vue sur la mer et terrasse très agréable.,vue~terrasse~,LOCATION#GENERAL~AMBIENCE#GENERAL~,positive~positive~,48~66~,51~74~
"Nous avons été accueilli en terrasse , la viande que j'avais commandée cuisson bleue est arrivée ""saignante"" , pas terrible pour un restaurant spécialiste en viandes!",viande~restaurant~,FOOD#QUALITY~RESTAURANT#GENERAL~,negative~negative~,42~132~,48~142~
"Mais bon pour ne pas faire le difficile, je la mange tout de même sans la faire retourner en cuisine et faire du gaspillage.",,,,,
"Lorsque le serveur nous demande si ça allait , je lui dis que la viande était bonne mais que la cuisson n'était pas celle que j'avais demandé.",viande~viande~,FOOD#QUALITY~FOOD#QUALITY~,negative~positive~,65~65~,71~71~
"Et là, quelle surprise le serveur se vexe, il n'est pas compréhensif, il nous amène l'addition , nous réglons et il ne nous dit même pas au revoir !!! Quel professionnalisme !!!! vu son comportement et son jeune âge , il est clair qu'il y a un manque de maturité , manager il y a urgence !",serveur~NULL~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,26~0~,33~0~
"Vu cet accueil, on ne reviendra plus !",accueil~,SERVICE#GENERAL~,negative~,7~,14~
Restaurant visité pour occasion familiale.,,,,,
"Très bon accueil, discret et efficace.",accueil~,SERVICE#GENERAL~,positive~,9~,16~
"Repas bon, raffiné, dans un bon timing.",Repas~timing~Repas~,FOOD#QUALITY~SERVICE#GENERAL~FOOD#STYLE_OPTIONS~,positive~positive~positive~,0~32~0~,5~38~5~
"Un beau et grand classique, qui ne décevra pas, quelque que soient les goûts, des grands et petits.",classique~,FOOD#QUALITY~,positive~,17~,26~
Bonne cave bien valorisée par de bons conseils en salle.,cave~NULL~,DRINKS#QUALITY~SERVICE#GENERAL~,positive~positive~,6~0~,10~0~
Ensemble un peu cher pour ceux qui font sauter quelques bouchons consécutifs ...,NULL~,DRINKS#PRICES~,negative~,0~,0~
Rapport qualité / prix acceptable.,NULL~NULL~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,neutral~neutral~,0~0~,0~0~
Des plats au gout infâme réchauffés au micro ondes!,plats~,FOOD#QUALITY~,negative~,4~,9~
Un accueil froid!,accueil~,SERVICE#GENERAL~,negative~,3~,10~
Et pour couronner le tout des blattes se sont invitées à notre table!,NULL~,RESTAURANT#MISCELLANEOUS~,negative~,0~,0~
Nous avons été malades!,NULL~,FOOD#QUALITY~,negative~,0~,0~
Cet établissement devrait être fermés!,établissement~,RESTAURANT#GENERAL~,negative~,4~,17~
"Cantine bruyante et sans autre charme que celui, un peu ringard, des photos délavées des ""people"" qui fréquentèrent les lieux un jour.",NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Et puis enfin qu'est-ce que c'est que cette histoire de ne pas présenter de carte aux clients en 2013 ?,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Réputation surfaite pour une adresse qui surfe sur la mode qui porte le quartier.,adresse~,RESTAURANT#GENERAL~,negative~,29~,36~
"Quand les institutions marseillaises s'endorment sur leur réputation, ne sont plus fréquentées que par les touristes.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Les Marseillais, eux, se rabattent sur les nouvelles adresses ouvertes par les nouveaux venus en ville...",,,,,
"Le cadre est exceptionnel, rien que ça, ça vaut le coup.",cadre~,AMBIENCE#GENERAL~,positive~,3~,8~
"Côté boullabaisse, on vous présente un énorme plateau de poisson avant la cuisson.",boullabaisse~plateau de poisson~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~positive~,5~46~,17~64~
"Mais ils ont dû rétrécir à la cuisson, 2 morceaux plein d'arêtes, énormes oignons, un peu de jus...",NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
"On reste sur sa faim, on en redemande, mais y'a pas de rab.",NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
"Par contre, les bouteilles de vin n'attendent pas pour être remplacées, et là, l'addition est plus que salée.",bouteilles de vin~bouteilles de vin~,DRINKS#PRICES~DRINKS#STYLE_OPTIONS~,negative~neutral~,16~16~,33~33~
"Méfiance, les touristes se font bien allégés le porte-feuille.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Très belle ambiance si vous aimez la lumière tamisée, êtes étudiants ou bobo/hipster.",ambiance~,AMBIENCE#GENERAL~,positive~,11~,19~
Arrivez tôt car ça se remplit rapidement.,NULL~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,0~
"Tapas abordables, sauf pour l'assiette de manchego (cinq minces tranches pour 5€) et l'assiette de serrano (6 tranches pour 10€).",Tapas~assiette de manchego~assiette de manchego~assiette de serrano~assiette de serrano~,FOOD#PRICES~FOOD#STYLE_OPTIONS~FOOD#PRICES~FOOD#STYLE_OPTIONS~FOOD#PRICES~,neutral~negative~negative~negative~negative~,0~30~30~87~87~,5~50~50~106~106~
La matronne est un peu bruyante mais ça ajoute de la convivialité au tout.,NULL~matronne~,AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~neutral~,0~3~,0~11~
"Pas la meilleure bouffe que j'ai mangé, mais pour le prix on ne se plaint pas.",bouffe~bouffe~,FOOD#QUALITY~FOOD#PRICES~,neutral~positive~,17~17~,23~23~
Les plats arrivent rapidement.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Évitez d'y aller en gros groupe, six personnes c'est déjà beaucoup.",Évitez d'y aller en gros groupe~,RESTAURANT#MISCELLANEOUS~,neutral~,0~,31~
PIZZA tellement fine qu'elle en est immangeable : il faut la casser.,PIZZA~,FOOD#QUALITY~,negative~,0~,5~
"Salade aux chèvres peu fraiche, cafés gourmands à 9 € , cadre poussiéreux, service peu professionnel.",Salade aux chèvres~cafés gourmands~cadre~service~,FOOD#QUALITY~FOOD#PRICES~AMBIENCE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~,0~32~56~75~,18~47~61~82~
Très vite la note atteint les 40 € pour mal manger.,mal manger.~NULL~,FOOD#QUALITY~RESTAURANT#PRICES~,negative~negative~,40~0~,51~0~
"Bref l'environnement du site ne justifie absolument pas le déplacement à ce ""restaurant"" dont on se demande si les tenanciers ont appris à cuisiner et savent ce qu'est un commerce.",restaurant~NULL~site~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~LOCATION#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~,77~0~24~0~,87~0~28~0~
"Petit restaurant de marché sympa, les planchette apéritif sont bonne.",planchette apéritif~restaurant~,FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~,38~6~,57~16~
"Le boeuf est d'une qualité fantastique, les vins nombreux esr disponible au verre, le tartare n'est pas terrible car beaucoup trop de moutarde dans le melange... d'ailleurs de la moutarde dans du tartare... bizarre.",boeuf~vins~tartare~,FOOD#QUALITY~DRINKS#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~negative~,3~44~86~,8~48~93~
Sinon ambiance sympa à deix pas de la part dieu.,ambiance~part dieu~,AMBIENCE#GENERAL~LOCATION#GENERAL~,positive~positive~,6~38~,14~47~
Bon mais il y a mieux.,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Que le chef cherche à réiventer les classiques lyonnais, pourquoi pas s'il le faisait avec talent.",classiques lyonnais~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~neutral~,36~0~,55~0~
Malheureusement ledit menu aux accents typiquement lyonnais est non seulement mauvais mais à la limite du grotesque.,menu~,FOOD#QUALITY~,negative~,22~,26~
"Au delà, (1), la salle métiterait un rafraîchissement, (2), la patrone devrait apprendre à sourire et (3), les tarifs sont délirants vu la piètre cuisine qu'on nous a servis.",salle~patrone~cuisine~cuisine~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,negative~negative~negative~negative~,17~63~146~146~,22~70~153~153~
"Au grand maximum aurait-on dû payer 25 euros / tête pour un repas aussi médiocre, tant et si bien qu'à des prix de cet ordre il y a bien mieux à Lyon et qu'aux prix prohibitifs qu'il pratique, il y a également bien meilleur à Lyon et surtout dans les environs, y compris des étoilés dignes de ce nom !",,,,,
Deuxième passage dans ce petit restaurant lyonnais.,,,,,
Une vraie déception !,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Des plats médiocres, sans saveur et surtout nous sommes ressorties en ayant faim !",plats~plats~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~,4~4~,9~9~
Dommage !,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"290€ pour 4 personnes, avec un apéritif maison, un coca, 2 verres de vin...",,,,,
La noté est salée et ne corresponds à ce qui se passe dans l'assiette!,NULL~assiette~,RESTAURANT#PRICES~FOOD#QUALITY~,negative~negative~,0~61~,0~69~
"Bien moyen, pour ce restaurant qui trône sur la place depuis bien longtemps à Saint Etienne.",restaurant~,RESTAURANT#GENERAL~,negative~,20~,30~
